id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
84199,The First Time,7.009,2039,Released,2012-10-19,22836,95,False,/dE0NoGwzU81sYTLY9gUGEzLjozG.jpg,0,,tt1763303,en,The First Time,"Dave, a high school senior, spends most of his time pining away over a girl he can’t have. Aubrey, a junior with artistic aspirations, has a hot boyfriend who doesn’t quite understand her or seem to care. Although they go to different schools, Dave and Aubrey find themselves at the same party. When both head outside to get some air, they meet. A casual conversation sparks an instant connection, and, over the course of a weekend, things turn magical, romantic, complicated, and funny as Aubrey and Dave discover what it's like to fall in love for the first time.",17.113,/tG6jUndWd9FRuvI4j5Z2bhTuq0V.jpg,Nervous is normal.,"Drama, Comedy, Romance","Destination Films, Samuel Goldwyn Films",United States of America,English,"virgin, high school, first love, awkwardness"
8814,Doom,5.109,2037,Released,2005-10-20,58072119,105,False,/9EpgaLS44zlXoTSAOhGiJmkIA4B.jpg,60000000,,tt0419706,en,Doom,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",19.88,/y50lH061yWOvEstoZRn7lYs0huk.jpg,No one gets out alive.,"Action, Horror, Science Fiction","di Bonaventura Pictures, John Wells Productions, Reaper Productions, Stillking Films, Doom Productions, Distant Planet Productions, Babelsberg Film","Czech Republic, Germany, United Kingdom, United States of America","Japanese, English","martial arts, monster, teleportation, fight, superhuman, creature, special forces, commando, based on video game, severed ear, future war, wisecrack humor, action hero, 2040s"
522212,Just Mercy,7.903,2036,Released,2019-12-25,50401502,137,False,/3gVo3f5We49VKk5BKEIRkxcibwz.jpg,25000000,,tt4916630,en,Just Mercy,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",14.476,/4YJNp1cquIkX8JxFwkKNEFQ9tgr.jpg,Every generation has its hero. Meet ours.,"Drama, Crime, History","Netter Productions, Outlier Society Productions, Endeavor Content, MACRO, One Community, Participant, Warner Bros. Pictures",United States of America,English,"judge, innocence, based on true story, lawyer, racism, justice, 1980s, legal drama"
68727,Trance,6.63,2035,Released,2013-03-27,24261569,101,False,/24TPn8sFUXZXkTnkWdJ06wyhit8.jpg,20000000,,tt1924429,en,Trance,A violent gang enlists the help of a hypnotherapist in an attempt to locate a painting which somehow vanished in the middle of a heist.,15.735,/3MVYuyVknNA9yC0Gy6z3zDAiWfX.jpg,Don't be a hero.,"Thriller, Crime, Drama, Mystery","Pathé, Decibel Films, Film4 Productions, Cloud Eight Films, Fox Searchlight Pictures, TSG Entertainment, Firstep","France, United Kingdom, United States of America","English, French","amnesia, heist, art thief, hypnotism, duringcreditsstinger"
615656,Meg 2: The Trench,6.912,2034,Released,2023-08-02,384056482,116,False,/5mzr6JZbrqnqD8rCEvPhuCE5Fw2.jpg,129000000,https://www.themeg.movie,tt9224104,en,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,1567.273,/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,Back for seconds.,"Action, Science Fiction, Horror","Apelles Entertainment, Warner Bros. Pictures, di Bonaventura Pictures, CMC Pictures, DF Pictures, Onaroll Productions","China, United States of America",English,"based on novel or book, sequel, shark, kaiju, civil action, oceans, shark cage"
12279,Spy Kids 3-D: Game Over,5.1,2034,Released,2003-07-25,197011982,84,False,/bmuTrxbPcr1nKCsV5YWWJi73PGR.jpg,38000000,,tt0338459,en,Spy Kids 3-D: Game Over,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",40.707,/oP53PyexPlQd1xDt8kkvX5LdQdT.jpg,3rd Mission. 3rd Dimension.,"Action, Adventure, Comedy, Family, Science Fiction",Dimension Films,United States of America,English,"mission, artificial intelligence (a.i.), video game, liberation, child hero, secret agent, game developer, trapped in a game"
10313,The Men Who Stare at Goats,5.967,2034,Released,2009-10-17,68729358,94,False,/lAJpYAepH7bic2TmE7ZP8q404P4.jpg,24000000,http://www.themenwhostareatgoatsmovie.com/,tt1234548,en,The Men Who Stare at Goats,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",12.944,/5boJKypPQmgABssbKOk2RvsCnSv.jpg,No goats. No glory.,"Comedy, War","Ruby Films, BBC Film, Smoke House Pictures, Overture Films, UK Film Council, Mandate International","United Kingdom, United States of America",English,"vietnam veteran, kuwait, new age, paranoid fantasy, hippie lifestyle, drug use"
8202,Æon Flux,5.593,2032,Released,2005-11-30,53321673,93,False,/r22ScuHI0cDwvSM5d9wt2I4VKrA.jpg,62000000,,tt0402022,en,Æon Flux,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",19.065,/5958Nt4QX6aRSUdQnvNw8wqjTJQ.jpg,The Perfect World Meets The Perfect Assassin,"Science Fiction, Action, Thriller","Paramount, Lakeshore Entertainment, Valhalla Motion Pictures, MTV Films, MTV Productions, (Colossal) Pictures",United States of America,English,"martial arts, espionage, dystopia, surrealism, based on cartoon, shootout, infertility, cyberpunk, sabotage, one against many, woman director, hand to hand combat, human cloning, cautionary"
79,Hero,7.509,2032,Released,2002-07-22,177394432,99,False,/jDz6RYN3nKYtlo7J9IMvGoJit7B.jpg,31000000,,tt0299977,zh,英雄,"During China's Warring States period, a district prefect arrives at the palace of Qin Shi Huang, claiming to have killed the three assassins who had made an attempt on the king's life three years ago.",21.472,/1NBtOH3KPU9UUp1vzVHJ8qzdW88.jpg,One man's strength will unite an empire.,"Drama, Adventure, Action, History","Beijing New Picture Film Co. Ltd., China Film Co-Production Corporation, Miramax",China,Mandarin,"martial arts, kung fu, right and justice, countryside, loss of loved one, patriot, wuxia, warring states period, 3rd century bc"
11439,The Ghost Writer,6.826,2031,Released,2010-02-12,60331447,128,False,/6YAtj6HK9rHmBRvPL5YgP60Whdq.jpg,45000000,,tt1139328,en,The Ghost Writer,A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident.,12.429,/rK7m2Ba0ieXa37NaAmrx4dfRvvM.jpg,Read between the lies.,"Thriller, Mystery","R.P. Productions, Studio Babelsberg, Runteam, France 2 Cinéma, Summit Entertainment, FFA, Medienboard Berlin-Brandenburg, FilmFörderung Hamburg, Mecklenburg Vorpommern, France Télévisions, Bogard, 321 Films, R.P. Films, Elfte Babelsberg Film GmbH, Runteam III Ltd., Pathé, StudioCanal","France, Germany, United Kingdom, United States of America",English,"london, england, cia, based on novel or book, politics, war crimes, massachusetts, author, martha's vineyard"
72571,Paranormal Activity 3,5.901,2031,Released,2011-10-19,207039844,94,False,/dXhOCL2Sl6qeXrv1nebzJKCj4jC.jpg,5000000,http://www.paranormalmovie.com/,tt1778304,en,Paranormal Activity 3,"In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.",32.178,/9nYranPiWdNmbD5PRPPSL7VUFTS.jpg,It Runs In The Family.,"Horror, Mystery","Paramount, Blumhouse Productions, Solana Films, Room 101",United States of America,English,"witch, sibling relationship, haunting, family secrets, sequel, prequel, found footage, paranormal activity, ghoulish"
10139,Milk,7.251,2029,Released,2008-11-05,54589558,128,False,/znzTuCjd8cm0uGxSqFOuwJO6anz.jpg,20000000,http://groundswellfilms.com/portfolio/milk,tt1013753,en,Milk,"The true story of Harvey Milk, the first openly gay man ever elected to public office. In San Francisco in the late 1970s, Harvey Milk becomes an activist for gay rights and inspires others to join him in his fight for equal rights that should be available to all Americans.",15.301,/ot4ImF4b7QbS6XsTdMH3pWxNmX2.jpg,Never blend in.,"History, Drama","Groundswell Productions, Jinks/Cohen Company, Focus Features",United States of America,English,"california, election campaign, politics, homophobia, san francisco, california, 1970s, mayor, politician, biography, based on true story, murder, male homosexuality, morality, election, lgbt, candlelight vigil, lgbt activist, mayoral campaign, gay history, gay theme, gay rights"
58431,Pride and Prejudice and Zombies,6.146,2029,Released,2016-02-04,16457494,108,False,/oT9oOVLsXr1iWr1dtgQ2AqYqUoM.jpg,28000000,https://www.facebook.com/PPZMovie,tt1374989,en,Pride and Prejudice and Zombies,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet is a master of martial arts and weaponry and the handsome Mr. Darcy is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",25.09,/jsJlOhVHiz1xXr36616EI8tJ4b2.jpg,Bloody lovely.,"Romance, Horror, Comedy, Thriller","Screen Gems, Handsomecharlie Films, Cross Creek Pictures, Darko Entertainment, Panorama Media, QC Entertainment, MadRiver Pictures, Allison Shearmur Productions, Head Gear Films, PPZ Holdings, Sierra/Affinity, Stage 6 Films","United Kingdom, United States of America",English,"based on novel or book, dystopia, shaolin, prejudice, zombie, pride, gold digger, 19th century, georgian or regency era, parson, mashup"
502416,Ma,5.796,2027,Released,2019-05-29,51749995,99,False,/hLezCVN3xavJcxPzkRJE7MfcycN.jpg,5000000,https://www.mamovie.com,tt7958736,en,Ma,"Sue Ann is a loner who keeps to herself in her quiet Ohio town. One day, she is asked by Maggie, a new teenager in town, to buy some booze for her and her friends, and Sue Ann sees the chance to make some unsuspecting, if younger, friends of her own.",15.987,/6n7ASmQ1wY2cxTubFFGlcvPpyk7.jpg,Get Home Safe,"Horror, Thriller","Universal Pictures, Blumhouse Productions, Wyolah Films",United States of America,English,"casino, kidnapping, psychopath, underage drinking, revenge, murder, slasher, psychological thriller, stabbing, veterinary, mental illness, loner, school loner, hanging out, munchausen syndrome by proxy"
12102,Kramer vs. Kramer,7.555,2026,Released,1979-12-07,106260000,105,False,/9pUh1fC8TqVtYPeKpdfNyVK0qnn.jpg,8000000,,tt0079417,en,Kramer vs. Kramer,"Ted Kramer is a career man for whom his work comes before his family. His wife Joanna cannot take this anymore, so she decides to leave him. Ted is now faced with the tasks of housekeeping and taking care of himself and their young son Billy.",15.286,/6IVQjDTbr7pXx2AR8jovbYwpyiF.jpg,There are three sides to this love story.,Drama,Columbia Pictures,United States of America,English,"husband wife relationship, marriage, custody battle, divorce, family, couple, selfishness, manhattan, new york city, child custody, abandonment"
484718,Coming 2 America,6.475,2025,Released,2021-03-04,0,110,False,/vKzbIoHhk1z9DWYi8kyFe9Gg0HF.jpg,60000000,https://www.amazon.com/dp/B08R114191,tt6802400,en,Coming 2 America,"Prince Akeem Joffer is set to become King of Zamunda when he discovers he has a son he never knew about in America – a street savvy Queens native named Lavelle. Honoring his royal father's dying wish to groom this son as the crown prince, Akeem and Semmi set off to America once again.",23.252,/nWBPLkqNApY5pgrJFMiI9joSI30.jpg,A sequel is in the heir.,Comedy,"Paramount, New Republic Pictures, Eddie Murphy Productions, Misher Films",United States of America,English,"africa, prince, heir to the throne, sequel, queens, new york city"
347375,Mile 22,6.198,2022,Released,2018-08-16,66308758,95,False,/2nOMUnQ4OtsKVTmpp3og7MYt4oG.jpg,35000000,,tt4560436,en,Mile 22,"An elite group of American operatives, aided by a top-secret tactical command team, must transport an asset who holds life-threatening information to an extraction point 22 miles away through the hostile streets of an Asian city.",19.766,/2L8ehd95eSW9x7KINYtZmRkAlrZ.jpg,Option 1: Diplomacy. Option 2: Military. Meet Option 3.,"Action, Thriller","STX Films, Closest to the Hole Productions, Film 44, The Hideaway Entertainment, Huayi Brothers Pictures, Tang Media Productions, Leverage Entertainment","China, Colombia, United States of America","Indonesian, English, Russian","martial arts, cia, handheld camera, top secret, black ops, political corruption, intelligence officer, elite forces, tactical command unit, triple agent"
